gene.ensembl	gene.sym
ENSMUSG00000106042	Gm42861
ENSMUSG00000092552	Gm4287
ENSMUSG00000105340	Gm42878
ENSMUSG00000107085	Gm42883
ENSMUSG00000104573	Gm42886
ENSMUSG00000108637	Gm4290
ENSMUSG00000107011	Gm42906
ENSMUSG00000106305	Gm42911
ENSMUSG00000104604	Gm42915
ENSMUSG00000104849	Gm42924
ENSMUSG00000104995	Gm42925
ENSMUSG00000105207	Gm42927
ENSMUSG00000106295	Gm42932
ENSMUSG00000106189	Gm42933
ENSMUSG00000107307	Gm42935
ENSMUSG00000078377	Gm4294
ENSMUSG00000106447	Gm42957
ENSMUSG00000106298	Gm42958
ENSMUSG00000106955	Gm42960
ENSMUSG00000106945	Gm42961
ENSMUSG00000107316	Gm42964
ENSMUSG00000106971	Gm42965
ENSMUSG00000081218	Gm4297
ENSMUSG00000105525	Gm42976
ENSMUSG00000106326	Gm42977
ENSMUSG00000105159	Gm42988
ENSMUSG00000106434	Gm42990
ENSMUSG00000105269	Gm42999
ENSMUSG00000104722	Gm43007
ENSMUSG00000107333	Gm43008
ENSMUSG00000094314	Gm4301
ENSMUSG00000106058	Gm43013
ENSMUSG00000105273	Gm43015
ENSMUSG00000091101	Gm4302
ENSMUSG00000107289	Gm43026
ENSMUSG00000107257	Gm43028
ENSMUSG00000112931	Gm4303
ENSMUSG00000106079	Gm43033
ENSMUSG00000104539	Gm43035
ENSMUSG00000106569	Gm43036
ENSMUSG00000105213	Gm43037
ENSMUSG00000107326	Gm43038
ENSMUSG00000104889	Gm43043
ENSMUSG00000105038	Gm43044
ENSMUSG00000112856	Gm4305
ENSMUSG00000104765	Gm43058
ENSMUSG00000104976	Gm43060
ENSMUSG00000105053	Gm43064
ENSMUSG00000096744	Gm4307
ENSMUSG00000106592	Gm43070
ENSMUSG00000095673	Gm4308
ENSMUSG00000105591	Gm43083
ENSMUSG00000105948	Gm43089
ENSMUSG00000107072	Gm43090
ENSMUSG00000104882	Gm43096
ENSMUSG00000105175	Gm43097
ENSMUSG00000106610	Gm43103
ENSMUSG00000105386	Gm43104
ENSMUSG00000107006	Gm43105
ENSMUSG00000104723	Gm43106
ENSMUSG00000105081	Gm43110
ENSMUSG00000105394	Gm43115
ENSMUSG00000104754	Gm43116
ENSMUSG00000105032	Gm43117
ENSMUSG00000096640	Gm4312
ENSMUSG00000107389	Gm43124
ENSMUSG00000106898	Gm43125
ENSMUSG00000106284	Gm43139
ENSMUSG00000105744	Gm43141
ENSMUSG00000104549	Gm43142
ENSMUSG00000107065	Gm43155
ENSMUSG00000105351	Gm43157
ENSMUSG00000104887	Gm43158
ENSMUSG00000106051	Gm43160
ENSMUSG00000104992	Gm43163
ENSMUSG00000105007	Gm43170
ENSMUSG00000105306	Gm43171
ENSMUSG00000105103	Gm43191
ENSMUSG00000105523	Gm43193
ENSMUSG00000105551	Gm43199
ENSMUSG00000104678	Gm4321
ENSMUSG00000105436	Gm43212
ENSMUSG00000087233	Gm43213
ENSMUSG00000105275	Gm43214
ENSMUSG00000104920	Gm43215
ENSMUSG00000106606	Gm43217
ENSMUSG00000105432	Gm43218
ENSMUSG00000100690	Gm4322
ENSMUSG00000105451	Gm43220
ENSMUSG00000106324	Gm43222
ENSMUSG00000106699	Gm43224
ENSMUSG00000107346	Gm43225
ENSMUSG00000106954	Gm43226
ENSMUSG00000107247	Gm43227
ENSMUSG00000107299	Gm43228
ENSMUSG00000107309	Gm43232
ENSMUSG00000106531	Gm43233
ENSMUSG00000107308	Gm43234
ENSMUSG00000106174	Gm43235
ENSMUSG00000104636	Gm43239
ENSMUSG00000104930	Gm43243
ENSMUSG00000106459	Gm43245
ENSMUSG00000105406	Gm43247
ENSMUSG00000104731	Gm43249
ENSMUSG00000105132	Gm43250
ENSMUSG00000107130	Gm43264
ENSMUSG00000104790	Gm43276
ENSMUSG00000106401	Gm43284
ENSMUSG00000106114	Gm43286
ENSMUSG00000107359	Gm43295
NA	Gm43297
ENSMUSG00000079362	Gm43302
ENSMUSG00000105294	Gm43304
ENSMUSG00000104792	Gm43308
ENSMUSG00000106784	Gm43309
ENSMUSG00000105111	Gm43310
ENSMUSG00000105685	Gm43315
ENSMUSG00000106037	Gm4332
ENSMUSG00000105487	Gm43324
NA	Gm43337
ENSMUSG00000105806	Gm43345
ENSMUSG00000104772	Gm43347
ENSMUSG00000097989	Gm4335
ENSMUSG00000104957	Gm43354
ENSMUSG00000106369	Gm43355
ENSMUSG00000105634	Gm43367
ENSMUSG00000106217	Gm43368
ENSMUSG00000106330	Gm43369
ENSMUSG00000106132	Gm43370
ENSMUSG00000105714	Gm43380
ENSMUSG00000106033	Gm43381
ENSMUSG00000106370	Gm43382
ENSMUSG00000105675	Gm43383
ENSMUSG00000105573	Gm43384
ENSMUSG00000106548	Gm43390
ENSMUSG00000106250	Gm43392
ENSMUSG00000106170	Gm43393
ENSMUSG00000106509	Gm43394
ENSMUSG00000105384	Gm43396
ENSMUSG00000090854	Gm4340
ENSMUSG00000106363	Gm43402
ENSMUSG00000104944	Gm43405
ENSMUSG00000105121	Gm43406
ENSMUSG00000106487	Gm43407
ENSMUSG00000105608	Gm43408
ENSMUSG00000083911	Gm4342
ENSMUSG00000106286	Gm43424
ENSMUSG00000105994	Gm43427
ENSMUSG00000106633	Gm43431
ENSMUSG00000106322	Gm43432
ENSMUSG00000105223	Gm43433
ENSMUSG00000104967	Gm43436
ENSMUSG00000106101	Gm43438
ENSMUSG00000107114	Gm43440
ENSMUSG00000106817	Gm43441
ENSMUSG00000107145	Gm43442
ENSMUSG00000106876	Gm43456
ENSMUSG00000106771	Gm43459
ENSMUSG00000106316	Gm43467
ENSMUSG00000105397	Gm43471
ENSMUSG00000106660	Gm43472
ENSMUSG00000104624	Gm43478
ENSMUSG00000106177	Gm43491
ENSMUSG00000106102	Gm43493
ENSMUSG00000105649	Gm43494
ENSMUSG00000106819	Gm43498
ENSMUSG00000106814	Gm43501
ENSMUSG00000104993	Gm43510
ENSMUSG00000105343	Gm43512
ENSMUSG00000105794	Gm43516
ENSMUSG00000089922	Gm43517
ENSMUSG00000105875	Gm43518
ENSMUSG00000106260	Gm43524
ENSMUSG00000106504	Gm43529
ENSMUSG00000091900	Gm4353
ENSMUSG00000106399	Gm43530
ENSMUSG00000105658	Gm43531
ENSMUSG00000105549	Gm43540
ENSMUSG00000105241	Gm43542
ENSMUSG00000104673	Gm43550
ENSMUSG00000105493	Gm43551
ENSMUSG00000105835	Gm43552
ENSMUSG00000105995	Gm43554
ENSMUSG00000105977	Gm43555
ENSMUSG00000104779	Gm43559
ENSMUSG00000105024	Gm43561
ENSMUSG00000105177	Gm43563
ENSMUSG00000106225	Gm43564
ENSMUSG00000105934	Gm43575
ENSMUSG00000106836	Gm43578
ENSMUSG00000107062	Gm43580
ENSMUSG00000106565	Gm43582
ENSMUSG00000105313	Gm43583
ENSMUSG00000106226	Gm43586
ENSMUSG00000106666	Gm43587
ENSMUSG00000105746	Gm43595
ENSMUSG00000107337	Gm43596
ENSMUSG00000078505	Gm436
ENSMUSG00000106810	Gm43600
ENSMUSG00000105937	Gm43602
ENSMUSG00000105150	Gm43615
ENSMUSG00000104805	Gm43624
ENSMUSG00000105661	Gm43626
ENSMUSG00000107059	Gm43629
ENSMUSG00000107282	Gm43630
ENSMUSG00000107243	Gm43631
NA	Gm43632
ENSMUSG00000107180	Gm43638
ENSMUSG00000104707	Gm43649
ENSMUSG00000104864	Gm43655
ENSMUSG00000106119	Gm43656
ENSMUSG00000106866	Gm43659
ENSMUSG00000107383	Gm4366
ENSMUSG00000105054	Gm43664
ENSMUSG00000105829	Gm43669
ENSMUSG00000106527	Gm43671
ENSMUSG00000106085	Gm43675
ENSMUSG00000106559	Gm43680
ENSMUSG00000106090	Gm43704
ENSMUSG00000104855	Gm43709
ENSMUSG00000104838	Gm43710
ENSMUSG00000104881	Gm43711
ENSMUSG00000104649	Gm43712
ENSMUSG00000105089	Gm43717
ENSMUSG00000106247	Gm43720
ENSMUSG00000105091	Gm43722
ENSMUSG00000105126	Gm43723
ENSMUSG00000105751	Gm43724
ENSMUSG00000106462	Gm43725
ENSMUSG00000106353	Gm43726
ENSMUSG00000101545	Gm4373
ENSMUSG00000106176	Gm43730
ENSMUSG00000105204	Gm43738
ENSMUSG00000104532	Gm43739
ENSMUSG00000107639	Gm4374
ENSMUSG00000105506	Gm43743
ENSMUSG00000106012	Gm43744
ENSMUSG00000106614	Gm43746
ENSMUSG00000106452	Gm43749
ENSMUSG00000106271	Gm43752
ENSMUSG00000106273	Gm43767
ENSMUSG00000107069	Gm43772
ENSMUSG00000106113	Gm43779
NA	Gm43786
ENSMUSG00000107169	Gm43796
ENSMUSG00000078504	Gm438
ENSMUSG00000105338	Gm43802
ENSMUSG00000107135	Gm43806
ENSMUSG00000106835	Gm43812
ENSMUSG00000105074	Gm43818
ENSMUSG00000105713	Gm43827
ENSMUSG00000105141	Gm43828
ENSMUSG00000106011	Gm43833
ENSMUSG00000106076	Gm43840
ENSMUSG00000105832	Gm43841
ENSMUSG00000107046	Gm43849
ENSMUSG00000107161	Gm43850
ENSMUSG00000105507	Gm43853
ENSMUSG00000104711	Gm43854
ENSMUSG00000104899	Gm43855
ENSMUSG00000108188	Gm43865
ENSMUSG00000108262	Gm43867
ENSMUSG00000108299	Gm43892
ENSMUSG00000107908	Gm43895
ENSMUSG00000107590	Gm43897
ENSMUSG00000107757	Gm43898
ENSMUSG00000108164	Gm43899
ENSMUSG00000107691	Gm43901
ENSMUSG00000107987	Gm43905
ENSMUSG00000107866	Gm43907
ENSMUSG00000107540	Gm43911
ENSMUSG00000107991	Gm43919
ENSMUSG00000107923	Gm43922
ENSMUSG00000108039	Gm43925
ENSMUSG00000108225	Gm43926
ENSMUSG00000107613	Gm43927
ENSMUSG00000108018	Gm43928
ENSMUSG00000107415	Gm43929
ENSMUSG00000107474	Gm43932
ENSMUSG00000108223	Gm43933
ENSMUSG00000107752	Gm43934
ENSMUSG00000108056	Gm43941
ENSMUSG00000107784	Gm43943
ENSMUSG00000108203	Gm43944
ENSMUSG00000107438	Gm43945
ENSMUSG00000107877	Gm43951
ENSMUSG00000107409	Gm43954
ENSMUSG00000107536	Gm43955
ENSMUSG00000107925	Gm43957
ENSMUSG00000107769	Gm43959
ENSMUSG00000108249	Gm43960
ENSMUSG00000107763	Gm43962
ENSMUSG00000108036	Gm43967
ENSMUSG00000107890	Gm43968
ENSMUSG00000107983	Gm43973
ENSMUSG00000108144	Gm43975
ENSMUSG00000107671	Gm43976
ENSMUSG00000107423	Gm43977
ENSMUSG00000107973	Gm43978
ENSMUSG00000107834	Gm43979
ENSMUSG00000097952	Gm4398
ENSMUSG00000107829	Gm43985
ENSMUSG00000108099	Gm43988
ENSMUSG00000108201	Gm43991
ENSMUSG00000107885	Gm43993
ENSMUSG00000091497	Gm44
ENSMUSG00000107805	Gm44003
ENSMUSG00000107941	Gm44010
ENSMUSG00000107629	Gm44011
ENSMUSG00000107518	Gm44016
ENSMUSG00000107998	Gm44018
ENSMUSG00000107410	Gm44023
ENSMUSG00000108279	Gm44024
ENSMUSG00000107416	Gm44030
ENSMUSG00000107650	Gm44032
ENSMUSG00000107818	Gm44034
ENSMUSG00000107783	Gm44038
ENSMUSG00000107604	Gm44041
ENSMUSG00000107493	Gm44048
ENSMUSG00000101486	Gm4405
ENSMUSG00000108292	Gm44050
ENSMUSG00000108013	Gm44052
ENSMUSG00000107447	Gm44054
ENSMUSG00000108139	Gm44055
ENSMUSG00000107510	Gm44057
ENSMUSG00000107490	Gm44058
ENSMUSG00000108252	Gm44059
ENSMUSG00000108097	Gm44060
ENSMUSG00000107630	Gm44061
ENSMUSG00000108226	Gm44063
ENSMUSG00000107901	Gm44074
ENSMUSG00000108068	Gm44075
ENSMUSG00000107914	Gm44076
ENSMUSG00000107508	Gm44083
ENSMUSG00000108233	Gm44084
ENSMUSG00000107957	Gm44088
ENSMUSG00000108174	Gm44092
ENSMUSG00000107778	Gm44098
ENSMUSG00000108131	Gm44099
ENSMUSG00000106029	Gm4410
ENSMUSG00000107940	Gm44100
ENSMUSG00000108019	Gm44108
ENSMUSG00000107959	Gm44111
ENSMUSG00000108251	Gm44112
ENSMUSG00000107975	Gm44118
ENSMUSG00000100172	Gm4412
NA	Gm44122
ENSMUSG00000107404	Gm44125
ENSMUSG00000107770	Gm44126
ENSMUSG00000107575	Gm44128
ENSMUSG00000107611	Gm44131
ENSMUSG00000108212	Gm44132
ENSMUSG00000107582	Gm44133
ENSMUSG00000108066	Gm44134
ENSMUSG00000107669	Gm44137
ENSMUSG00000107888	Gm44138
ENSMUSG00000107683	Gm44139
ENSMUSG00000107471	Gm44147
ENSMUSG00000108054	Gm44149
ENSMUSG00000107464	Gm44150
ENSMUSG00000107936	Gm44155
ENSMUSG00000107487	Gm44156
ENSMUSG00000108047	Gm44158
ENSMUSG00000107407	Gm44159
ENSMUSG00000108272	Gm44161
ENSMUSG00000107930	Gm44162
ENSMUSG00000107612	Gm44163
ENSMUSG00000107735	Gm44173
ENSMUSG00000108204	Gm44180
ENSMUSG00000108284	Gm44182
ENSMUSG00000108208	Gm44184
ENSMUSG00000108221	Gm44203
ENSMUSG00000108000	Gm44208
ENSMUSG00000107953	Gm44211
ENSMUSG00000107845	Gm44212
ENSMUSG00000107904	Gm44213
ENSMUSG00000107425	Gm44216
NA	Gm44218
ENSMUSG00000107982	Gm44219
ENSMUSG00000108091	Gm44221
NA	Gm44222
ENSMUSG00000107992	Gm44223
ENSMUSG00000107646	Gm44225
ENSMUSG00000108183	Gm44227
ENSMUSG00000107786	Gm44232
ENSMUSG00000107631	Gm44233
ENSMUSG00000107527	Gm44239
ENSMUSG00000108023	Gm44245
ENSMUSG00000108235	Gm44248
ENSMUSG00000108257	Gm44251
ENSMUSG00000108241	Gm44252
ENSMUSG00000107687	Gm44254
ENSMUSG00000107965	Gm44259
ENSMUSG00000107721	Gm44261
ENSMUSG00000108117	Gm44262
ENSMUSG00000107674	Gm44277
ENSMUSG00000108009	Gm44279
ENSMUSG00000107837	Gm44281
ENSMUSG00000107628	Gm44282
ENSMUSG00000107922	Gm44285
ENSMUSG00000107695	Gm44289
ENSMUSG00000108296	Gm44295
ENSMUSG00000107398	Gm44306
ENSMUSG00000107545	Gm44307
ENSMUSG00000107693	Gm44312
ENSMUSG00000107781	Gm44315
ENSMUSG00000107395	Gm44331
ENSMUSG00000107566	Gm44332
ENSMUSG00000107541	Gm44336
ENSMUSG00000107863	Gm44389
ENSMUSG00000107697	Gm44399
ENSMUSG00000108153	Gm44402
ENSMUSG00000107649	Gm44404
ENSMUSG00000107942	Gm44411
ENSMUSG00000107562	Gm44412
ENSMUSG00000107968	Gm44419
ENSMUSG00000107831	Gm44420
ENSMUSG00000107533	Gm44422
ENSMUSG00000107466	Gm44425
ENSMUSG00000107544	Gm44426
ENSMUSG00000108294	Gm44429
ENSMUSG00000108163	Gm44431
NA	Gm44444
ENSMUSG00000107657	Gm44446
ENSMUSG00000107445	Gm44449
ENSMUSG00000107523	Gm44451
ENSMUSG00000108044	Gm44459
ENSMUSG00000108150	Gm44470
ENSMUSG00000108287	Gm44473
ENSMUSG00000107931	Gm44475
ENSMUSG00000107800	Gm44478
ENSMUSG00000107995	Gm44487
ENSMUSG00000090817	Gm4450
ENSMUSG00000090897	Gm44501
ENSMUSG00000089865	Gm44503
ENSMUSG00000100374	Gm4451
ENSMUSG00000107872	Gm44511
ENSMUSG00000108567	Gm44513
ENSMUSG00000108562	Gm44519
ENSMUSG00000108340	Gm44520
ENSMUSG00000108312	Gm44521
ENSMUSG00000108491	Gm44523
ENSMUSG00000107892	Gm44524
ENSMUSG00000098071	Gm44525
ENSMUSG00000107787	Gm44526
NA	Gm44528
ENSMUSG00000109400	Gm44533
ENSMUSG00000108666	Gm44538
ENSMUSG00000108300	Gm44539
ENSMUSG00000099765	Gm4454
ENSMUSG00000108775	Gm44540
ENSMUSG00000109577	Gm44543
ENSMUSG00000109112	Gm44544
ENSMUSG00000109340	Gm44548
ENSMUSG00000108965	Gm44551
ENSMUSG00000109569	Gm44554
ENSMUSG00000108973	Gm44555
ENSMUSG00000109234	Gm44561
ENSMUSG00000108882	Gm44563
ENSMUSG00000109292	Gm44564
ENSMUSG00000109023	Gm44565
ENSMUSG00000108835	Gm44566
ENSMUSG00000109046	Gm44571
ENSMUSG00000108707	Gm44575
ENSMUSG00000109310	Gm44576
ENSMUSG00000108857	Gm44578
ENSMUSG00000108765	Gm44580
ENSMUSG00000108933	Gm44582
ENSMUSG00000108938	Gm44583
ENSMUSG00000108316	Gm44589
ENSMUSG00000083626	Gm4459
ENSMUSG00000108424	Gm44590
ENSMUSG00000109004	Gm44594
ENSMUSG00000108011	Gm44596
ENSMUSG00000109240	Gm44598
ENSMUSG00000109142	Gm44600
ENSMUSG00000108516	Gm44602
ENSMUSG00000108429	Gm44603
ENSMUSG00000108355	Gm44604
ENSMUSG00000108459	Gm44605
ENSMUSG00000108873	Gm44609
NA	Gm4461
ENSMUSG00000109081	Gm44611
NA	Gm44614
ENSMUSG00000108363	Gm44615
ENSMUSG00000090319	Gm4462
ENSMUSG00000108810	Gm44629
ENSMUSG00000108612	Gm44634
ENSMUSG00000108735	Gm44638
ENSMUSG00000108306	Gm44640
ENSMUSG00000108990	Gm44648
ENSMUSG00000108636	Gm44650
ENSMUSG00000109281	Gm44651
ENSMUSG00000109180	Gm44654
ENSMUSG00000109571	Gm44655
ENSMUSG00000109053	Gm44656
ENSMUSG00000109159	Gm44657
ENSMUSG00000108598	Gm44665
ENSMUSG00000109152	Gm44666
ENSMUSG00000092014	Gm4468
ENSMUSG00000109026	Gm44683
ENSMUSG00000107777	Gm44687
ENSMUSG00000109373	Gm44690
ENSMUSG00000108309	Gm44703
ENSMUSG00000108506	Gm44705
ENSMUSG00000109287	Gm44713
ENSMUSG00000109196	Gm44715
ENSMUSG00000108629	Gm44720
ENSMUSG00000107550	Gm44726
ENSMUSG00000107626	Gm44727
ENSMUSG00000109308	Gm44743
ENSMUSG00000109330	Gm44754
NA	Gm44762
ENSMUSG00000108496	Gm44768
ENSMUSG00000108859	Gm44776
ENSMUSG00000108727	Gm44779
ENSMUSG00000108559	Gm44782
ENSMUSG00000094250	Gm4479
ENSMUSG00000107539	Gm44790
ENSMUSG00000108541	Gm44795
ENSMUSG00000108140	Gm44803
ENSMUSG00000109350	Gm44805
ENSMUSG00000108641	Gm44807
ENSMUSG00000107066	Gm4482
ENSMUSG00000109012	Gm44820
ENSMUSG00000109540	Gm44821
ENSMUSG00000108554	Gm44824
ENSMUSG00000108922	Gm44825
ENSMUSG00000107581	Gm44828
ENSMUSG00000109236	Gm44833
ENSMUSG00000109543	Gm44844
ENSMUSG00000109335	Gm44845
ENSMUSG00000108881	Gm44849
ENSMUSG00000109348	Gm44852
ENSMUSG00000109439	Gm44853
ENSMUSG00000108649	Gm44855
ENSMUSG00000108423	Gm44856
ENSMUSG00000109011	Gm44857
ENSMUSG00000109229	Gm44858
ENSMUSG00000109417	Gm44859
ENSMUSG00000108837	Gm44865
ENSMUSG00000108818	Gm44869
ENSMUSG00000086415	Gm4487
ENSMUSG00000109484	Gm44870
ENSMUSG00000109264	Gm44871
ENSMUSG00000109218	Gm44872
ENSMUSG00000108611	Gm44879
ENSMUSG00000108743	Gm44881
ENSMUSG00000109375	Gm44887
ENSMUSG00000108716	Gm44902
ENSMUSG00000108642	Gm44903
ENSMUSG00000108914	Gm44908
ENSMUSG00000109457	Gm44909
ENSMUSG00000089840	Gm4491
ENSMUSG00000109538	Gm44910
ENSMUSG00000108852	Gm44911
ENSMUSG00000108855	Gm44917
NA	Gm44918
ENSMUSG00000108758	Gm44921
ENSMUSG00000108673	Gm44922
ENSMUSG00000108742	Gm44923
ENSMUSG00000108454	Gm44932
ENSMUSG00000109261	Gm44938
ENSMUSG00000107032	Gm44942
ENSMUSG00000108960	Gm44943
ENSMUSG00000108323	Gm44945
ENSMUSG00000109205	Gm44954
ENSMUSG00000107658	Gm44958
ENSMUSG00000108962	Gm44959
ENSMUSG00000109034	Gm44960
ENSMUSG00000109063	Gm44961
ENSMUSG00000108590	Gm44962
ENSMUSG00000108698	Gm44964
ENSMUSG00000107789	Gm44965
ENSMUSG00000108915	Gm44966
ENSMUSG00000108768	Gm44971
ENSMUSG00000108404	Gm44972
ENSMUSG00000109129	Gm44973
ENSMUSG00000108586	Gm44976
ENSMUSG00000108450	Gm44977
ENSMUSG00000108508	Gm44978
ENSMUSG00000108488	Gm44979
ENSMUSG00000094757	Gm4498
ENSMUSG00000108346	Gm44980
ENSMUSG00000108989	Gm44984
ENSMUSG00000107522	Gm44988
ENSMUSG00000107587	Gm44989
ENSMUSG00000107754	Gm44990
ENSMUSG00000109443	Gm45002
ENSMUSG00000108687	Gm45007
ENSMUSG00000108843	Gm4501
ENSMUSG00000108667	Gm45013
ENSMUSG00000109368	Gm45015
ENSMUSG00000107588	Gm45021
ENSMUSG00000109391	Gm45023
ENSMUSG00000108498	Gm45026
ENSMUSG00000108566	Gm45031
ENSMUSG00000108462	Gm45032
ENSMUSG00000108692	Gm45034
ENSMUSG00000109195	Gm45038
ENSMUSG00000109480	Gm45042
ENSMUSG00000109267	Gm45048
ENSMUSG00000109512	Gm45049
ENSMUSG00000107705	Gm45062
ENSMUSG00000108895	Gm45070
ENSMUSG00000108535	Gm45071
ENSMUSG00000108482	Gm45078
ENSMUSG00000108686	Gm45080
ENSMUSG00000109164	Gm45085
ENSMUSG00000109558	Gm45100
ENSMUSG00000109273	Gm45101
ENSMUSG00000109087	Gm45105
ENSMUSG00000108911	Gm45113
ENSMUSG00000109047	Gm45115
ENSMUSG00000109223	Gm45116
ENSMUSG00000109356	Gm45118
ENSMUSG00000108966	Gm45119
ENSMUSG00000108403	Gm45122
ENSMUSG00000108517	Gm45125
ENSMUSG00000108796	Gm45126
ENSMUSG00000108301	Gm45127
ENSMUSG00000109060	Gm4513
ENSMUSG00000108679	Gm45134
ENSMUSG00000108730	Gm45135
ENSMUSG00000107928	Gm45140
ENSMUSG00000109211	Gm45146
ENSMUSG00000108904	Gm45147
ENSMUSG00000108638	Gm45150
ENSMUSG00000109504	Gm45156
ENSMUSG00000108877	Gm45157
ENSMUSG00000109074	Gm45162
ENSMUSG00000109301	Gm45167
ENSMUSG00000108397	Gm45171
ENSMUSG00000108527	Gm45173
ENSMUSG00000098123	Gm4518
ENSMUSG00000108547	Gm45186
ENSMUSG00000108838	Gm45189
ENSMUSG00000108510	Gm45192
ENSMUSG00000109156	Gm45194
ENSMUSG00000108794	Gm45195
ENSMUSG00000108328	Gm45196
ENSMUSG00000108538	Gm45197
ENSMUSG00000108746	Gm45198
ENSMUSG00000109068	Gm45207
ENSMUSG00000109493	Gm45208
ENSMUSG00000109035	Gm45209
ENSMUSG00000108793	Gm45213
ENSMUSG00000108335	Gm45215
ENSMUSG00000108561	Gm45219
ENSMUSG00000109448	Gm45224
ENSMUSG00000108589	Gm45225
ENSMUSG00000108691	Gm45226
ENSMUSG00000108552	Gm45227
ENSMUSG00000108809	Gm45228
ENSMUSG00000109207	Gm45232
ENSMUSG00000107482	Gm45233
ENSMUSG00000107478	Gm45234
ENSMUSG00000106105	Gm4525
ENSMUSG00000099623	Gm4526
ENSMUSG00000109272	Gm4528
ENSMUSG00000091083	Gm4535
ENSMUSG00000109253	Gm4536
ENSMUSG00000092072	Gm4540
ENSMUSG00000108907	Gm4541
ENSMUSG00000101076	Gm4545
ENSMUSG00000109276	Gm4548
ENSMUSG00000090471	Gm4553
ENSMUSG00000101948	Gm4557
ENSMUSG00000108944	Gm4558
ENSMUSG00000056885	Gm4559
ENSMUSG00000109396	Gm4565
ENSMUSG00000095363	Gm4567
ENSMUSG00000109345	Gm4574
ENSMUSG00000098240	Gm4575
ENSMUSG00000109066	Gm4585
ENSMUSG00000108858	Gm4587
ENSMUSG00000082394	Gm4596
ENSMUSG00000108270	Gm4602
NA	Gm4604
ENSMUSG00000107551	Gm4605
ENSMUSG00000108304	Gm4607
ENSMUSG00000078592	Gm4609
ENSMUSG00000090467	Gm4613
ENSMUSG00000096544	Gm4617
ENSMUSG00000078899	Gm4631
ENSMUSG00000105191	Gm4644
ENSMUSG00000098111	Gm4654
ENSMUSG00000087636	Gm4660
ENSMUSG00000097979	Gm4691
ENSMUSG00000093686	Gm4705
ENSMUSG00000091831	Gm4707
ENSMUSG00000107850	Gm4714
NA	Gm4723
ENSMUSG00000078897	Gm4724
ENSMUSG00000096800	Gm4725
ENSMUSG00000094693	Gm4726
ENSMUSG00000083099	Gm4732
ENSMUSG00000106208	Gm4734
ENSMUSG00000064193	Gm4735
ENSMUSG00000079276	Gm4736
ENSMUSG00000048087	Gm4737
ENSMUSG00000105461	Gm4742
ENSMUSG00000063252	Gm4744
ENSMUSG00000082479	Gm4746
ENSMUSG00000087235	Gm4750
ENSMUSG00000105833	Gm4751
ENSMUSG00000101333	Gm4753
ENSMUSG00000106895	Gm4754
ENSMUSG00000109482	Gm4756
ENSMUSG00000079595	Gm4758
ENSMUSG00000053541	Gm4759
ENSMUSG00000083089	Gm4760
ENSMUSG00000096086	Gm4761
ENSMUSG00000058717	Gm4763
ENSMUSG00000085107	Gm4764
ENSMUSG00000094076	Gm4767
ENSMUSG00000108540	Gm4768
ENSMUSG00000082372	Gm4772
ENSMUSG00000080847	Gm4773
ENSMUSG00000090538	Gm4775
ENSMUSG00000089696	Gm4778
ENSMUSG00000045010	Gm4779
ENSMUSG00000112453	Gm4781
ENSMUSG00000107418	Gm4782
ENSMUSG00000082189	Gm4784
ENSMUSG00000100590	Gm4785
ENSMUSG00000072974	Gm4787
ENSMUSG00000070594	Gm4788
ENSMUSG00000081812	Gm4789
ENSMUSG00000094893	Gm4791
ENSMUSG00000053420	Gm4792
ENSMUSG00000095168	Gm4795
ENSMUSG00000071151	Gm4799
ENSMUSG00000098158	Gm4804
ENSMUSG00000094597	Gm4810
ENSMUSG00000098227	Gm4812
ENSMUSG00000097936	Gm4819
ENSMUSG00000058953	Gm4822
ENSMUSG00000098177	Gm4823
ENSMUSG00000063548	Gm4825
ENSMUSG00000092339	Gm4831
ENSMUSG00000058869	Gm4832
ENSMUSG00000043223	Gm4835
ENSMUSG00000094624	Gm4836
ENSMUSG00000068606	Gm4841
ENSMUSG00000098060	Gm4842
ENSMUSG00000095238	Gm4845
ENSMUSG00000086056	Gm4846
ENSMUSG00000051081	Gm4847
ENSMUSG00000100204	Gm4849
ENSMUSG00000100205	Gm4850
ENSMUSG00000081185	Gm4852
ENSMUSG00000081473	Gm4853
ENSMUSG00000101687	Gm4854
ENSMUSG00000102274	Gm4855
ENSMUSG00000103598	Gm4856
ENSMUSG00000102710	Gm4857
ENSMUSG00000096879	Gm4858
ENSMUSG00000105077	Gm4859
ENSMUSG00000105559	Gm4860
ENSMUSG00000055138	Gm4861
ENSMUSG00000090801	Gm4862
ENSMUSG00000105180	Gm4863
ENSMUSG00000104777	Gm4865
ENSMUSG00000106576	Gm4866
ENSMUSG00000091970	Gm4868
ENSMUSG00000106350	Gm4869
ENSMUSG00000105206	Gm4870
ENSMUSG00000061707	Gm4871
ENSMUSG00000105163	Gm4873
ENSMUSG00000108202	Gm4874
ENSMUSG00000082791	Gm4875
ENSMUSG00000078177	Gm4877
ENSMUSG00000048261	Gm4879
ENSMUSG00000109355	Gm4880
ENSMUSG00000108367	Gm4881
ENSMUSG00000066620	Gm4883
ENSMUSG00000048312	Gm4884
ENSMUSG00000082281	Gm4886
ENSMUSG00000086229	Gm4887
ENSMUSG00000056797	Gm4889
ENSMUSG00000098223	Gm4891
ENSMUSG00000054156	Gm4894
ENSMUSG00000044268	Gm4895
