cell_name,frxn_cell.type_BEC_DDC,frxn_cell.type_BEC_normal,frxn_cell.type_Dendritic cell.Fetal_liver,frxn_cell.type_Erythroblast_Hbb_bs high.Embryonic_Mesenchyme,frxn_cell.type_Erythroblast_Klf1 high.Fetal_liver,frxn_cell.type_Erythroid Cell.Embryonic_Mesenchyme,frxn_cell.type_Ganglion cell_Mapt high.Embryonic_Mesenchyme,frxn_cell.type_Hepatocyte_DDC,frxn_cell.type_Hepatocyte_normal,frxn_cell.type_Macrophage.Embryonic_Mesenchyme,frxn_cell.type_MEF.Trophoblast_Stem_Cell,frxn_cell.type_Muscle.Embryonic_Mesenchyme,frxn_cell.type_Neuron_Igfbpl1 high.Embryonic_Mesenchyme,frxn_cell.type_Neutrophil_Elane high.Fetal_liver,frxn_cell.type_Stem and progenitor cell.Fetal_liver,frxn_cell.type_Stromal Cell_Agtr2 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cnmd high.Embryonic_Mesenchyme,frxn_cell.type_Stromal cell_Cxcl12 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cxcl14 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_fabp7 high.Embryonic_Mesenchyme,Lagrangian,Error
Cell_55,0.49805429861551,1.36156166696097e-17,-1.8539046680585e-17,5.85644876539364e-17,-9.54060806743844e-18,6.01455372271495e-18,-4.80532726984071e-17,3.78275238192327e-17,0,-9.86315319985514e-18,0.244579453702721,-6.9584762471964e-18,4.87358349973661e-17,-4.21557836058761e-17,-2.76424486622643e-17,0.0719791465907987,-6.33728888104523e-17,-1.06374954931238e-16,4.41467976273689e-17,-5.63314017639865e-18,0,1028.23358330946
Cell_56,0.625249225708468,2.50159328331454e-17,-9.76524857242235e-18,-1.37074892885645e-17,2.56111076612165e-17,5.94263240055535e-18,0,2.0660170634955e-18,7.18279392592253e-18,4.63466857523712e-17,0.120675620968608,5.95256955458288e-17,-5.62931005731914e-17,0,-7.24498440082807e-19,4.29435213438388e-18,2.16204810564055e-17,2.06469045124452e-17,8.94726375900758e-17,-2.6169745287039e-17,0,1043.81832261166
Cell_57,0.412162062097529,0.0435073182778035,-1.07571573505881e-17,-4.69760186302766e-18,3.42053338254586e-19,0,-1.32840790622141e-16,1.18588685533851e-17,4.11282786180835e-17,0.39050101150398,-3.83040210210782e-18,2.10116069872518e-17,-6.92936908873037e-17,2.77483569109713e-17,-4.43513256003393e-18,-3.39470013299962e-17,-5.01200184003695e-17,-9.70600144580402e-17,2.19977783127275e-17,-2.29478058967766e-17,0,1012.23758843045
Cell_58,0.556054411991103,-6.12674292418599e-19,0.0113367952974484,0,1.67238779286266e-18,0.0291794664648072,2.09084724472282e-18,-2.15134033363473e-18,0.05364505459235,-9.21547981061383e-18,1.24476982377593e-18,2.78170961878518e-17,-1.99242590173292e-18,0.119561670658003,5.93424367507798e-19,2.31539881846126e-17,-1.15947625281198e-18,0,0,-1.38777878078145e-17,0,1092.31872932658
Cell_59,0.519022474055247,0,5.00637635393446e-17,0.0817276035580039,-2.06851689606441e-17,0.0447367682850478,9.86497137541472e-18,0.0528756276242563,3.24632085443834e-19,-1.9021690084537e-17,4.7020481139551e-17,2.55544207381562e-17,-4.93319750876031e-17,-5.80507096984393e-17,-1.28947622264148e-16,2.4894832934866e-19,1.51856739528896e-18,1.0443011476358e-16,-6.69982992391058e-17,-7.30949343127765e-17,0,1047.98014353425
Cell_60,0.323053390720595,0.118384460841431,1.48146911482251e-17,1.39693437346227e-17,-7.45904724962705e-17,0,0,0.0686210545688709,1.02731643463062e-18,-1.69647068413772e-19,-7.41285636885649e-19,2.28490753807023e-17,3.16835966324354e-17,3.85098134885761e-17,-9.84412504530306e-17,-1.30025745401663e-16,-1.42028155052456e-17,9.37233964514474e-17,-3.99715754602156e-17,2.6047192013038e-17,0,921.082029619592
Cell_61,0.580976181717377,1.80855967881962e-17,-5.23356985889181e-17,-7.96736254008985e-18,-1.11040009415053e-17,0,-1.29196746668401e-17,2.79278509280097e-18,-4.41904419304402e-18,1.46531388795785e-17,0.151538730240399,3.00528563071029e-17,1.1592563663096e-16,2.32068234649331e-18,8.88065942638958e-18,0.0979066960676971,2.39009162034105e-17,-7.87902054924686e-17,3.26578891807473e-17,1.73610403478298e-17,0,997.808157008428
Cell_62,0.61747355437776,-7.58251129839619e-18,-8.70720538454066e-18,2.78707672699633e-17,-2.13057804919605e-17,-3.1177980655864e-17,2.50384496055519e-17,1.43691905543406e-19,1.06957231144087e-17,4.94602235070784e-17,0.255213150601094,-1.4172819979107e-17,0,1.38727076070502e-16,3.88182088381317e-17,-5.00010189694689e-17,1.25576073902295e-17,4.99557211029047e-17,-1.23011960323977e-16,-1.05597226719879e-17,0,996.72102740668
Cell_63,0.798914502886387,3.13589816752329e-19,6.46956127825453e-18,0,3.82552587750918e-17,0,1.58451440157259e-18,-2.00354342565209e-18,-4.83578184960946e-18,5.47953310084278e-18,0.000131746991718692,1.12426692861679e-17,5.40084114044186e-18,-2.89868245945879e-17,-5.50747842410867e-18,-4.77941103332522e-17,3.781354103287e-17,-2.28529310482867e-17,-8.58923828421544e-17,2.02189993283383e-17,0,1050.05399117587
Cell_64,0.0695575620611942,0.486655097286205,1.84218319574763e-16,1.22631210143013e-16,-6.5053914668132e-19,6.80196563438571e-19,8.77557323643091e-17,0.0614745683254521,1.83624207247231e-19,-1.82363592870005e-17,-3.74681673198045e-18,2.00157545653726e-17,0,6.17946354818651e-17,9.11521860488653e-17,9.64077018982679e-17,-2.7165293444939e-17,1.94676448173965e-16,-1.09322757785811e-16,6.99790515623098e-17,0,1062.77543330453
Cell_65,0.755387814624392,-4.56726021875548e-19,5.43488833878727e-18,-1.26114461086481e-18,0,-3.84655213356252e-18,2.0769564093884e-17,3.5689297469658e-18,-5.96631359616152e-18,-1.66894103009813e-17,0.0317141504949792,-3.89550619163219e-17,-1.32783076680398e-18,6.16027334169074e-18,-7.35961127822897e-17,2.03743009061257e-18,-1.4729412800665e-17,1.89517272119518e-18,-6.56350255036576e-17,-8.10498532377061e-17,0,1046.44241183754
Cell_66,0.38365824293465,0.0875479065013611,-3.53418475929473e-18,-3.54386970444821e-18,-5.0001460958599e-17,-1.5933644208976e-17,0,0.106272719443999,-5.77808910608445e-18,9.28653874714043e-19,-3.42943578046113e-18,7.22840622964219e-17,5.10398975578813e-17,3.82880853936106e-17,-4.55023035802309e-17,1.07299824225849e-17,-1.11395344778781e-17,6.07346118816975e-17,-2.58021896076363e-17,-7.02236267815195e-18,0,886.995079305778
Cell_67,0.629607660946534,9.83366566168688e-18,-1.48914985663851e-18,-8.65630881392773e-18,1.06177278563265e-16,-9.07858308637088e-18,0.00510041178483822,8.36758230473043e-18,-1.95170979546391e-17,3.73927699360489e-17,0.139827358135027,-6.21418522990764e-17,1.73472347597681e-18,-8.51210356962629e-17,-3.82538666293496e-17,-7.17534776395912e-18,2.03913978746663e-17,1.09564689259252e-17,6.08202450315375e-17,2.39868935996807e-18,0,1029.64521654801
Cell_68,0.713076485641106,2.2972499987052e-17,3.01247886073431e-17,0.04002016510733,-1.15064626451501e-17,1.88939834682611e-17,5.50174078226874e-18,1.13577028257401e-17,0,-6.43268485831557e-18,0.0692900748019356,-1.44196654890717e-17,-2.10629350424273e-17,-2.99593270657008e-18,-2.390828119279e-18,6.54540517627728e-17,-1.74250956059524e-17,6.49186246650761e-17,2.39232308935598e-17,7.78366703220827e-17,0,1049.21669625026
Cell_69,0.771556638699925,0,2.60073929461894e-17,-4.11279796356294e-17,-7.42440998239704e-18,-2.1231506284573e-17,-1.30120393092284e-17,3.35815812207785e-18,0,9.17459886224717e-19,5.71495302031942e-17,-9.57068905617571e-18,-2.46292130267078e-17,-1.84079584716296e-17,-2.89622338512951e-17,-4.03042875393066e-18,-6.00870766463088e-17,1.08677899115939e-16,0,5.50970344844017e-18,0,1044.40838688877
Cell_70,0.720169861686192,4.00243603263466e-20,1.43753478129489e-17,5.52945595322915e-18,2.20521479586565e-17,1.71029899364937e-17,-2.84168861298011e-17,1.93400566951995e-19,0,-7.52841732255307e-18,6.63693421870666e-18,5.42092980342189e-18,7.20434652716325e-18,5.5483399425139e-18,-1.87584639111016e-17,0.0183087135211752,-6.26346563643276e-18,-9.87482535656683e-18,-1.9487859616867e-17,5.00765063779131e-18,0,1031.16845641038
Cell_71,0.776651833809779,0,1.00298573747221e-16,5.42888852934951e-17,-1.04176099383643e-17,-1.24598724140062e-18,5.72100595208843e-17,0,-7.43297995624248e-18,2.92520761579831e-17,4.82303329968246e-18,1.22590140507282e-16,1.01494295692909e-17,2.13308734586367e-17,-9.40173354323764e-19,-8.85997552892718e-18,-1.23372354165202e-17,1.64844005090711e-17,-2.68200802850826e-17,1.05414807215881e-17,0,1051.23765667612
Cell_72,0.526066027970196,0.0321941329459534,-4.21850075549129e-18,0.0329955991672545,-1.31270029698449e-18,0.0308848388189471,2.80809946976429e-18,0.0264057869302668,-2.8026659621478e-18,0,2.43459104092782e-18,0.0252423823326778,-3.08474277773716e-19,0.0553299083867108,-1.69440496089447e-17,4.91964278939586e-18,0.0449126749899269,0,0,-3.93749766820376e-18,0,1128.57122076029
Cell_73,0.75474060115857,-3.30490228681179e-18,2.15612851962398e-17,0,8.12605760783483e-18,0,-3.20085936081067e-18,1.42609868349898e-17,-5.08870296720216e-21,6.72131624068403e-18,8.99893632967969e-18,9.10468753723382e-18,-1.93651367891826e-18,-6.36421555671894e-18,-5.03994259359607e-18,3.70141214466184e-18,-3.31472559564213e-18,0,0,0,0,1053.84098493013
Cell_74,0.724638332820789,1.6039237818265e-17,7.59834312564041e-18,3.05935567518713e-17,1.22045033088967e-16,-2.09290290034135e-17,-2.41096085721336e-17,2.58500264338593e-18,-1.82413657590786e-18,6.50508128499216e-18,0.0817846223704244,-5.711429844731e-17,1.02572829246496e-17,-1.68110823939976e-17,7.61378250333982e-17,0,-1.77662886836969e-17,1.53620748785904e-17,3.86286406436611e-18,3.84347155015449e-17,0,1048.69682484686
Cell_75,0.491842254900497,0,-1.89628922831882e-16,-2.14755012185186e-17,1.26261118892892e-17,-2.39894846316059e-17,-9.11987557236924e-20,0.0961168832678315,1.75478642513099e-18,-1.5181154843271e-17,5.14334929716634e-17,3.45004496938775e-16,6.38755720354366e-17,-5.07029459150602e-17,1.25043813822475e-16,7.88917829463199e-18,-8.79897988091495e-17,-1.02040532174458e-16,-1.7450162937438e-16,-3.31451357285624e-17,0,1032.68785042392
Cell_76,0.229956296469382,0.500710554551903,7.61854470131887e-17,0.0706424764378315,1.31487758944776e-18,4.9913557501487e-19,-4.07870472044486e-17,1.73472347597681e-18,1.4568592561063e-17,3.97421363909429e-17,6.14271621161352e-18,-2.46930205462069e-17,9.66571863641528e-18,-2.75108898929228e-18,9.84333901379055e-18,1.84385027505227e-17,-1.87980921520413e-17,4.6418336951614e-18,0,-1.74977220088182e-17,0,1071.21136795485
Cell_77,0.35659129717206,6.86744655297904e-18,-8.86811282240025e-18,-3.09865915053522e-17,4.21256827578396e-17,2.34363437415885e-20,0,0.123198951142818,1.37122801238098e-18,1.73577786324923e-19,-7.83252243835235e-18,-1.34817470857337e-17,0,1.08737021311135e-17,5.44388888411133e-17,9.25232689032259e-17,9.99897036480502e-18,-3.53055976151488e-17,8.82957627089928e-20,6.1599676653667e-17,0,819.897537956204
Cell_78,0.612967602020708,0.0876518377365891,0,3.07277615439244e-18,2.00421898478751e-17,3.50034156344695e-19,-1.56035465070937e-18,9.35866644843177e-18,-3.36222545069781e-18,-3.0297986825624e-19,0.0828979398925323,-1.40838061412748e-17,6.63463574176124e-18,-2.2972259789184e-18,-1.39239740877078e-18,8.73353258186468e-18,-1.6488907224706e-17,1.61792245027347e-17,1.96093623091396e-17,3.57647423971016e-17,0,1065.3318127975
Cell_79,0.615980254491021,-1.3656470923753e-17,-6.41515119959282e-18,1.50921809202444e-17,-2.86446515189446e-17,0.020260732886716,5.18280546752334e-18,4.11368504333616e-19,9.01180605141546e-18,0,0.231374251523879,-4.21145314041363e-17,-1.63183833049027e-17,5.13751314598007e-17,9.85087893249464e-18,-3.1168564653406e-18,-1.92989550895328e-17,-3.05860946924244e-17,-1.88774421051138e-16,-2.81798399161322e-17,0,1014.15538176241
Cell_80,0.684244251482546,0.041547325753069,1.03740791638972e-17,0.0542430998010087,4.47672063339957e-19,0,-4.49957859494515e-19,3.46344885183017e-18,0.0398792385755447,-4.04270551136749e-17,-4.53372150774191e-18,3.891251434404e-18,-1.5982475627653e-17,-1.08520213537722e-18,1.90695910462272e-18,-1.27619576961865e-17,9.76438820452633e-20,2.58895525507558e-17,-4.94998662063448e-18,-9.15831732874259e-18,0,1040.49801409199
Cell_81,0.673497417518471,0.00247662930919489,3.31137844848458e-17,0.0970852704487814,1.92054259100468e-18,0.021076387450488,-9.00528421827654e-18,3.59326332822732e-18,1.18448601430992e-18,-6.40240496425233e-18,2.35419723076783e-18,0,-2.45051435259587e-18,-6.73880041954177e-18,-1.12801629037782e-17,8.61231158954689e-17,0.0164369572133653,7.05453766896257e-17,0,-4.66206469416138e-17,0,1051.22719648483
Cell_82,0.665067099096729,4.47012861389989e-19,6.05950861226338e-17,3.9116906490932e-19,3.86372393551282e-17,0,4.67270276652933e-17,5.51717740285267e-19,1.3983293752813e-18,-8.7750425468307e-19,0.140287925491044,-3.9792681313419e-17,-2.3687339115287e-19,-3.8409591897925e-17,-1.23577992469122e-18,-6.24673880837169e-17,4.12932418167068e-17,4.10015414962061e-17,2.33400870057429e-17,-2.65595064436816e-17,0,1037.34965197771
Cell_83,0.711719872583876,0.137381222417035,-8.58935815177415e-18,-1.64005430884649e-17,-2.10508557103093e-17,-2.6574686537972e-19,4.22319184898895e-17,4.12857046453696e-17,-4.89243924945496e-18,3.25770460617263e-17,0.0187242501659376,-3.08994728172583e-18,2.91181003786784e-18,2.54544831272073e-17,6.23495437568879e-18,0,1.14664689383025e-17,-3.85639085515128e-18,-1.1407500039522e-17,9.1752434897788e-18,0,1046.46800636045
Cell_84,0.770659374979206,2.5485421390941e-17,-2.65175044266931e-17,3.58957050848814e-18,7.4359921546862e-18,-1.94234477030581e-17,0,4.22006528412221e-17,3.83597165854113e-18,8.69447600250013e-18,-4.34856960155877e-17,0,0,9.41919448208265e-17,-1.48152338950154e-17,-2.72863799647049e-17,-2.38779656635305e-17,3.82764430338801e-17,-9.03978299862091e-17,5.42720477338592e-17,0,1040.33705188066
Cell_85,0.69075276421444,0.110492246528888,1.50053596263164e-17,-1.53953779320856e-17,0.00358393663509716,3.34422192465633e-17,-2.83443410331828e-17,2.96774191728041e-18,1.2526925407698e-18,-1.32438887582597e-18,3.17672968227761e-17,-1.19590924622086e-17,8.32550096628886e-17,-1.19225044897454e-18,-3.49923274568907e-18,3.17978936204353e-17,0,1.90585084136662e-17,-1.24933143009923e-17,1.13813205851809e-16,0,1079.69995899445
Cell_86,0.619561386830717,0.168090318487495,1.68485776866069e-18,6.36100914353321e-19,4.59667230154073e-17,4.10009307235267e-18,0,2.96993579841294e-17,-1.08517815356412e-17,-1.58477545168302e-17,3.42078414889058e-18,-1.90701735745109e-17,0,-9.94173686732002e-19,-2.2329608824453e-17,3.21588797229339e-17,1.32883179347062e-18,-3.01492766077638e-19,1.86696394729122e-18,-2.81332902686045e-18,0,1075.40121841711
Cell_87,0.408041488578113,0.216428648130167,-5.71996287233595e-17,3.13627335677371e-17,-7.90723996589994e-19,-3.46951397342309e-17,0,0.077450016688959,1.21193842597015e-18,3.26960517301264e-17,1.34449659595143e-17,-1.55959510962794e-17,7.94604070956736e-18,7.09759766489194e-18,-4.01702372145348e-17,4.84427777606973e-17,-6.211413969951e-17,6.15750058158836e-18,6.70010586216564e-17,-1.2790068017793e-17,0,1072.04409561735
Cell_88,0.499909005109346,0.00531560963910697,-1.16548094079419e-16,-3.52231158686733e-17,4.27493259760207e-17,0,-4.0522905246336e-17,0.0379186887651885,-9.47360632730697e-21,-5.45695290330584e-18,3.0667715230438e-17,-2.00148941255187e-16,-4.04977542438293e-17,-1.43694762508755e-16,-1.21389357630171e-16,-1.13713973624561e-16,-3.4324615838037e-18,-2.65337759407623e-16,-5.57060301993891e-17,-2.53717334763938e-17,0,872.791647676985
Cell_89,0.6601812669164,0.024036666746648,6.4586768605127e-17,-3.24722709174071e-19,-2.8856819508146e-17,0,-2.35211098960544e-18,0.0566523662803387,0.0194881948814429,-4.0334820758085e-19,4.28307324649559e-18,4.91293645751948e-20,1.97836915420025e-17,2.91157226302614e-19,-2.19690251298933e-17,-1.15443022797406e-17,1.77150275600371e-18,-3.21635553382513e-17,2.23762180235404e-17,-1.97186542102792e-17,0,1051.34315795002
Cell_90,0.766711883448212,-3.98925333230574e-18,0.0360460301879373,0.0401693360263935,2.83643587874448e-17,-1.08936832340795e-18,3.92668064364374e-18,-6.36227259871112e-18,-8.26914573401842e-18,8.67361737988404e-19,-1.32710618215171e-18,2.77347856114147e-17,-6.32437073685387e-19,-6.61137074333222e-19,-1.12829191207871e-19,2.02355327965785e-17,2.41500424763282e-18,-9.25136747018579e-18,-9.45631455713946e-18,0.0341954802957462,0,1025.4212146673
Cell_91,0.108652352950369,0.805358362911095,-6.18930835872418e-18,-5.12441854284284e-18,3.87128081938746e-17,7.84036066422451e-18,-4.589000657727e-17,2.44792952048707e-19,-8.49784563454582e-18,-7.59285709004572e-19,-5.43084217778824e-18,4.83965482534121e-17,8.00506109233939e-18,1.0874101078527e-17,2.92543479728364e-17,0.00351287795150755,0,2.23403252003289e-17,4.99588450661377e-17,-2.55482240841328e-17,0,1001.86197072059
Cell_92,0.0437036622548218,0.823785534836967,-6.14138501295441e-18,1.45433089835133e-20,1.47878724437899e-17,0,-3.00335180390379e-17,2.03066967849128e-17,-7.5363607549928e-19,-2.22383883571805e-18,-7.00382784082635e-19,-1.05434518341187e-18,-1.16315072971868e-17,-2.16246700412209e-17,-5.28957856701773e-18,-6.75559912191433e-18,9.18714750219498e-19,-8.06661860510494e-18,0,5.67456791175937e-18,0,1074.50434276554
Cell_93,-4.96945782374899e-18,0.84286692644911,5.57968286862291e-18,1.70869956022866e-17,-1.62065510347599e-17,0,-2.86957537407531e-17,-2.19709211161433e-17,2.20175007896595e-18,0.0135373625493372,1.09279267119747e-18,7.88381734555608e-18,4.67341659498966e-17,-1.40002078953872e-17,4.53539240414617e-17,3.6407702109176e-17,-1.7816654571258e-17,-3.36605474110704e-17,-1.19645312354108e-16,1.34556121688203e-17,0,1044.79721483252
Cell_94,-9.07533506780618e-18,0.799825639211983,9.86888489036075e-18,2.28443810500605e-17,2.75190893517311e-17,0,8.38616580156425e-18,-9.54574212150475e-17,1.32363953018167e-17,7.55881609319388e-19,-5.22858735325092e-18,1.49785835422723e-17,-2.96965311515531e-17,-1.12640588733939e-17,6.56505988967921e-17,1.36337555375963e-17,0,7.43421971009998e-17,-1.93887885103145e-17,0,0,1055.52479139829
Cell_95,0.334143732408618,0.501630568677951,-6.95847146932742e-17,1.26406128298744e-17,-2.47965126410206e-17,5.37672491777013e-18,-2.72815332635401e-18,0.00765616998761319,0.00575964193665148,0.00261961646054585,3.49261433768469e-17,2.99694544634768e-17,2.07253511876185e-17,1.59452350941812e-18,5.52084344801724e-18,0,-1.28132644065209e-19,-2.28373899612069e-17,1.92675767003977e-17,1.81921248494001e-17,0,1065.67690102557
Cell_96,0.234157439686741,0.48964169269821,2.88287553050358e-17,-6.9698289973261e-18,-8.47017438102945e-19,1.36298468871034e-18,0,0.0313830801944797,-2.38931691910751e-18,0,1.83311814383067e-17,1.53453424134843e-17,2.13070091979347e-19,-1.23294366058471e-17,5.37780009360419e-17,-3.19027315199162e-17,5.68912020428716e-17,4.2395435457644e-17,1.26341099836914e-17,2.70277201951818e-17,0,1085.76987840267
Cell_97,-2.92984499980025e-17,0.915931249887028,-2.11232357054284e-17,-2.21584356280621e-18,5.93402725317231e-17,-1.07732283369146e-17,3.6132424386868e-17,1.48924978008422e-17,-6.82472959892555e-18,0,1.07087036250502e-17,-3.06400231274355e-18,-1.67842029763105e-16,-1.63941047997057e-18,-2.18339728759576e-17,1.19374133686829e-18,2.89559024043767e-18,3.95849060175615e-17,1.2407726315082e-16,2.78810987674456e-17,0,962.848613480394
Cell_98,1.35368388050028e-17,0.827820645219025,9.98939001181034e-17,0,-4.04930695159591e-17,-9.27429256636489e-18,-4.2175737617083e-17,-3.50379010027763e-18,-1.02277240969002e-17,-2.80783002981162e-17,-3.24135119488655e-17,-3.12791694909375e-17,8.56140977474479e-17,-1.02281706878807e-16,4.8544810227422e-17,-1.80934636663384e-17,1.02333760541047e-16,-1.76565323462205e-16,-1.32948753283296e-16,7.33362750982655e-17,0,1071.07700673919
Cell_99,0.355897105109558,0.42518926295149,2.43421389927604e-17,1.0431720792002e-19,-1.05453349374886e-17,0.0607831123640951,2.27180014778047e-20,5.64909334268809e-18,0.0357489862019801,0.0311395100379645,-4.19885086000148e-18,3.7378875616642e-18,-1.27704169666367e-17,5.53747313906044e-18,-2.937275277076e-17,0.0139711628731289,0,3.1045677956464e-17,0,1.07860756822219e-18,0,1024.92995887805
Cell_100,0.296832184005038,0.438949204510476,-1.50163361530647e-17,-4.17016553805304e-18,-1.26108249752383e-17,0.0542234066344057,-2.30378053600962e-18,3.68083862748679e-18,-8.65594125915671e-19,0.0215217609994031,1.51703181302256e-17,0,4.41120855279456e-18,-1.92465790237798e-18,-1.03099384118382e-18,-2.32652522944571e-18,1.99758009246669e-17,-1.34931783536646e-17,0,1.30516047137724e-17,0,1107.00546270384
Cell_101,0.188294052603678,0.695295806823116,0.0128224960847546,1.00151780434641e-18,-2.22797796823362e-18,0.0422071766446128,8.50918143593911e-19,6.69775346287123e-18,0.0141833110401928,0.0128384861064148,4.05165862125056e-19,1.07457991197345e-17,-6.73310938652067e-19,0,-5.97993314588948e-18,-2.113405191691e-18,4.4059577420791e-18,3.91433582224569e-18,-1.38777878078145e-17,9.58810461087082e-19,0,956.351086293249
Cell_102,0.150210645438461,0.642810552489574,6.49110013565565e-20,0.000115676860361676,1.11055822833586e-17,0,-1.54971456423181e-17,-7.50045647714577e-19,5.58007354156143e-18,0.00985031383464301,0.0112445835846422,7.83303653570415e-18,2.31849562148084e-18,-3.56828323876071e-18,-3.70424563781276e-17,-3.83337775731639e-17,1.71664606702295e-18,-2.89055019310231e-17,6.63999760658258e-17,1.60233817085978e-18,0,1081.60038551928
Cell_103,0.228013603293222,0.680826857274159,-5.87610737942173e-19,-1.33028429828284e-17,8.46946392267148e-18,-4.36497777205181e-18,0.0131168811080744,-2.31156391704195e-17,5.33191068051396e-18,-8.35651449095178e-19,0.00814924733411783,2.18508096023663e-17,6.7256780069035e-18,-2.00779411784025e-20,1.38759955661554e-18,4.28321838992684e-19,5.42101086242752e-20,6.81989029240663e-18,-1.25907861439094e-17,-1.43760218068457e-18,0,888.406033869715
Cell_104,0.16236849451598,0.64787833078462,3.70883602422578e-18,0.0306066086023782,-2.45625259363659e-17,-1.99162756016834e-19,8.67361737988404e-19,-6.34823494147843e-19,-1.17366908011942e-18,0.038069235702912,1.26903038010628e-18,-3.21331600363534e-18,-5.29461878963146e-18,-1.84781132574505e-18,-3.96689159914351e-18,0.0100340920303988,0.0576671053549133,9.427018746671e-18,1.13692560557689e-17,0.00452721851247443,0,962.094975061775
Cell_105,0.27962412026208,0.575628457385323,-9.60310095090486e-18,-7.14649868269062e-18,-3.18227239372374e-19,-6.88641066020013e-19,0,-3.41423109954628e-19,0.0153078743885218,-1.19974355834352e-18,0.0594257491920234,1.75934715203408e-17,1.39591284966938e-17,-5.75067453058396e-18,2.37447339129836e-17,-4.07439816359588e-18,0.00698050045200722,1.25761244225915e-17,1.0413868867464e-17,0.00941611133340578,0,971.151602348154
